  0: 0   -   -   -   - |   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
249: 2   1   5   4   3 |  23,  64,   0,  12,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
250: 3   2   1   5   4 |  23,  64,   0,  12,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
251: 3   2   -   1   5 |  23,  64,   0,  12,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
252: 3   2   -   -   1 |  23,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
253: 3   2   -   -   - |  23,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
254: 4   3   2   -   - |  23,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
255: 4   3   -   2   - |  23,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
256: 4   3   -   -   2 |  23,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
257: 4   3   -   -   - |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
258: 5   4   3   -   - |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
259: 1   5   4   3   - |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
260: 2   1   5   4   3 |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
261: 3   2   1   5   4 |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
262: 3   2   -   1   5 |  24,  64,   0,  13,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
263: 3   2   -   -   1 |  24,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
264: 3   2   -   -   - |  24,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
265: 4   3   2   -   - |  24,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
266: 4   3   -   2   - |  24,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
267: 4   3   -   -   2 |  24,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
268: 4   3   -   -   - |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
269: 5   4   3   -   - |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
270: 1   5   4   3   - |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
271: 2   1   5   4   3 |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
272: 3   2   1   5   4 |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
273: 3   2   -   1   5 |  25,  64,   0,  14,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
274: 3   2   -   -   1 |  25,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
275: 3   2   -   -   - |  25,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
276: 4   3   2   -   - |  25,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
277: 4   3   -   2   - |  25,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
278: 4   3   -   -   2 |  25,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
279: 4   3   -   -   - |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
280: 5   4   3   -   - |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
281: 1   5   4   3   - |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
282: 2   1   5   4   3 |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
283: 3   2   1   5   4 |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
284: 3   2   -   1   5 |  26,  64,   0,  15,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
285: 3   2   -   -   1 |  26,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
286: 3   2   -   -   - |  26,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
287: 4   3   2   -   - |  26,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
288: 4   3   -   2   - |  26,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
289: 4   3   -   -   2 |  26,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
290: 4   3   -   -   - |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
291: 5   4   3   -   - |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
292: 1   5   4   3   - |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
293: 2   1   5   4   3 |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
294: 3   2   1   5   4 |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
295: 3   2   -   1   5 |  27,  64,   0,  16,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
296: 3   2   -   -   1 |  27,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
297: 3   2   -   -   - |  27,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
298: 4   3   2   -   - |  27,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
299: 4   3   -   2   - |  27,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
300: 4   3   -   -   2 |  27,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
301: 4   3   -   -   - |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
302: 5   4   3   -   - |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
303: 1   5   4   3   - |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
304: 2   1   5   4   3 |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
305: 3   2   1   5   4 |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
306: 3   2   -   1   5 |  28,  64,   0,  17,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
307: 3   2   -   -   1 |  28,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
308: 3   2   -   -   - |  28,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
309: 4   3   2   -   - |  28,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
310: 4   3   -   2   - |  28,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
311: 4   3   -   -   2 |  28,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
312: 4   3   -   -   - |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
313: 5   4   3   -   - |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
314: 1   5   4   3   - |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
315: 2   1   5   4   3 |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
316: 3   2   1   5   4 |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
317: 3   2   -   1   5 |  29,  64,   0,  18,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
318: 3   2   -   -   1 |  29,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
319: 3   2   -   -   - |  29,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
320: 4   3   2   -   - |  29,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
321: 4   3   -   2   - |  29,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
322: 4   3   -   -   2 |  29,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
323: 4   3   -   -   - |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
324: 5   4   3   -   - |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
325: 1   5   4   3   - |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
326: 2   1   5   4   3 |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
327: 3   2   1   5   4 |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
328: 3   2   -   1   5 |  2A,  64,   0,  19,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
329: 3   2   -   -   1 |  2A,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
330: 3   2   -   -   - |  2A,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
331: 4   3   2   -   - |  2A,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
332: 4   3   -   2   - |  2A,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
333: 4   3   -   -   2 |  2A,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
334: 4   3   -   -   - |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
335: 5   4   3   -   - |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
336: 1   5   4   3   - |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
337: 2   1   5   4   3 |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
338: 3   2   1   5   4 |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
339: 3   2   -   1   5 |  2B,  64,   0,  1A,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
340: 3   2   -   -   1 |  2B,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
341: 3   2   -   -   - |  2B,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
342: 4   3   2   -   - |  2B,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
343: 4   3   -   2   - |  2B,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
344: 4   3   -   -   2 |  2B,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
345: 4   3   -   -   - |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
346: 5   4   3   -   - |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
347: 1   5   4   3   - |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
348: 2   1   5   4   3 |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
349: 3   2   1   5   4 |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
350: 3   2   -   1   5 |  2C,  64,   0,  1B,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
351: 3   2   -   -   1 |  2C,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
352: 3   2   -   -   - |  2C,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
353: 4   3   2   -   - |  2C,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
354: 4   3   -   2   - |  2C,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
355: 4   3   -   -   2 |  2C,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
356: 4   3   -   -   - |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
357: 5   4   3   -   - |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
358: 1   5   4   3   - |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
359: 2   1   5   4   3 |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
360: 3   2   1   5   4 |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
361: 3   2   -   1   5 |  2D,  64,   0,  1C,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
362: 3   2   -   -   1 |  2D,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
363: 3   2   -   -   - |  2D,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
364: 4   3   2   -   - |  2D,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
365: 4   3   -   2   - |  2D,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
366: 4   3   -   -   2 |  2D,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
367: 4   3   -   -   - |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
368: 5   4   3   -   - |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
369: 1   5   4   3   - |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
370: 2   1   5   4   3 |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
371: 3   2   1   5   4 |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
372: 3   2   -   1   5 |  2E,  64,   0,  1D,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
373: 3   2   -   -   1 |  2E,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
374: 3   2   -   -   - |  2E,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
375: 4   3   2   -   - |  2E,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
376: 4   3   -   2   - |  2E,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
377: 4   3   -   -   2 |  2E,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
378: 4   3   -   -   - |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
379: 5   4   3   -   - |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
380: 1   5   4   3   - |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
381: 2   1   5   4   3 |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
382: 3   2   1   5   4 |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
383: 3   2   -   1   5 |  2F,  64,   0,  1E,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
384: 3   2   -   -   1 |  2F,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
385: 3   2   -   -   - |  2F,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
386: 4   3   2   -   - |  2F,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
387: 4   3   -   2   - |  2F,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
388: 4   3   -   -   2 |  2F,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
389: 4   3   -   -   - |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
390: 5   4   3   -   - |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
391: 1   5   4   3   - |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
392: 2   1   5   4   3 |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
393: 3   2   1   5   4 |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
394: 3   2   -   1   5 |  30,  64,   0,  1F,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
395: 3   2   -   -   1 |  30,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
396: 3   2   -   -   - |  30,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
397: 4   3   2   -   - |  30,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
398: 4   3   -   2   - |  30,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
399: 4   3   -   -   2 |  30,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
400: 4   3   -   -   - |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
401: 5   4   3   -   - |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
402: 1   5   4   3   - |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
403: 2   1   5   4   3 |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
404: 3   2   1   5   4 |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
405: 3   2   -   1   5 |  31,  64,   0,  20,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
406: 3   2   -   -   1 |  31,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
407: 3   2   -   -   - |  31,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
408: 4   3   2   -   - |  31,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
409: 4   3   -   2   - |  31,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
410: 4   3   -   -   2 |  31,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
411: 4   3   -   -   - |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
412: 5   4   3   -   - |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
413: 1   5   4   3   - |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
414: 2   1   5   4   3 |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
415: 3   2   1   5   4 |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
416: 3   2   -   1   5 |  32,  64,   0,  21,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
417: 3   2   -   -   1 |  32,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
418: 3   2   -   -   - |  32,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
419: 4   3   2   -   - |  32,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
420: 4   3   -   2   - |  32,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
421: 4   3   -   -   2 |  32,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
422: 4   3   -   -   - |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
423: 5   4   3   -   - |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
424: 1   5   4   3   - |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
425: 2   1   5   4   3 |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
426: 3   2   1   5   4 |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
427: 3   2   -   1   5 |  33,  64,   0,  22,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
428: 3   2   -   -   1 |  33,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
429: 3   2   -   -   - |  33,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
430: 4   3   2   -   - |  33,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
431: 4   3   -   2   - |  33,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
432: 4   3   -   -   2 |  33,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
433: 4   3   -   -   - |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
434: 5   4   3   -   - |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
435: 1   5   4   3   - |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
436: 2   1   5   4   3 |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
437: 3   2   1   5   4 |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
438: 3   2   -   1   5 |  34,  64,   0,  23,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
439: 3   2   -   -   1 |  34,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
440: 3   2   -   -   - |  34,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
441: 4   3   2   -   - |  34,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
442: 4   3   -   2   - |  34,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
443: 4   3   -   -   2 |  34,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
444: 4   3   -   -   - |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
445: 5   4   3   -   - |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
446: 1   5   4   3   - |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
447: 2   1   5   4   3 |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
448: 3   2   1   5   4 |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
449: 3   2   -   1   5 |  35,  64,   0,  24,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
450: 3   2   -   -   1 |  35,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
451: 3   2   -   -   - |  35,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
452: 4   3   2   -   - |  35,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
453: 4   3   -   2   - |  35,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
454: 4   3   -   -   2 |  35,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
455: 4   3   -   -   - |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
456: 5   4   3   -   - |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
457: 1   5   4   3   - |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
458: 2   1   5   4   3 |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
459: 3   2   1   5   4 |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
460: 3   2   -   1   5 |  36,  64,   0,  25,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
461: 3   2   -   -   1 |  36,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
462: 3   2   -   -   - |  36,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
463: 4   3   2   -   - |  36,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
464: 4   3   -   2   - |  36,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
465: 4   3   -   -   2 |  36,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
466: 4   3   -   -   - |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
467: 5   4   3   -   - |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
468: 1   5   4   3   - |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
469: 2   1   5   4   3 |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
470: 3   2   1   5   4 |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
471: 3   2   -   1   5 |  37,  64,   0,  26,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
472: 3   2   -   -   1 |  37,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
473: 3   2   -   -   - |  37,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
474: 4   3   2   -   - |  37,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
475: 4   3   -   2   - |  37,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
476: 4   3   -   -   2 |  37,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
477: 4   3   -   -   - |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
478: 5   4   3   -   - |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
479: 1   5   4   3   - |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
480: 2   1   5   4   3 |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
481: 3   2   1   5   4 |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
482: 3   2   -   1   5 |  38,  64,   0,  27,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
483: 3   2   -   -   1 |  38,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
484: 3   2   -   -   - |  38,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
485: 4   3   2   -   - |  38,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
486: 4   3   -   2   - |  38,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
487: 4   3   -   -   2 |  38,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
488: 4   3   -   -   - |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
489: 5   4   3   -   - |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
490: 1   5   4   3   - |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
491: 2   1   5   4   3 |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
492: 3   2   1   5   4 |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
493: 3   2   -   1   5 |  39,  64,   0,  28,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
494: 3   2   -   -   1 |  39,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
495: 3   2   -   -   - |  39,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
496: 4   3   2   -   - |  39,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
497: 4   3   -   2   - |  39,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
498: 4   3   -   -   2 |  39,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
499: 4   3   -   -   - |  3A,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
500: 5   4   3   -   - |  3A,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
501: 1   5   4   3   - |  3A,  64,   0,  29,   0,   0,   0,   0,   0,   0,   0,   0,   0, 
